Data_ID,Dia,Mes,Ano,Data_Completa
1701,27,8,2024,2024-08-27
1702,28,8,2024,2024-08-28
1703,29,8,2024,2024-08-29
1704,30,8,2024,2024-08-30
1705,31,8,2024,2024-08-31
1706,1,9,2024,2024-09-01
1707,2,9,2024,2024-09-02
1708,3,9,2024,2024-09-03
1709,4,9,2024,2024-09-04
1710,5,9,2024,2024-09-05
1711,6,9,2024,2024-09-06
1712,7,9,2024,2024-09-07
1713,8,9,2024,2024-09-08
1714,9,9,2024,2024-09-09
1715,10,9,2024,2024-09-10
1716,11,9,2024,2024-09-11
1717,12,9,2024,2024-09-12
1718,13,9,2024,2024-09-13
1719,14,9,2024,2024-09-14
1720,15,9,2024,2024-09-15
1721,16,9,2024,2024-09-16
1722,17,9,2024,2024-09-17
1723,18,9,2024,2024-09-18
1724,19,9,2024,2024-09-19
1725,20,9,2024,2024-09-20
1726,21,9,2024,2024-09-21
1727,22,9,2024,2024-09-22
1728,23,9,2024,2024-09-23
1729,24,9,2024,2024-09-24
1730,25,9,2024,2024-09-25
1731,26,9,2024,2024-09-26
1732,27,9,2024,2024-09-27
1733,28,9,2024,2024-09-28
1734,29,9,2024,2024-09-29
1735,30,9,2024,2024-09-30
1736,1,10,2024,2024-10-01
1737,2,10,2024,2024-10-02
1738,3,10,2024,2024-10-03
1739,4,10,2024,2024-10-04
1740,5,10,2024,2024-10-05
1741,6,10,2024,2024-10-06
1742,7,10,2024,2024-10-07
1743,8,10,2024,2024-10-08
1744,9,10,2024,2024-10-09
1745,10,10,2024,2024-10-10
1746,11,10,2024,2024-10-11
1747,12,10,2024,2024-10-12
1748,13,10,2024,2024-10-13
1749,14,10,2024,2024-10-14
1750,15,10,2024,2024-10-15
1751,16,10,2024,2024-10-16
1752,17,10,2024,2024-10-17
1753,18,10,2024,2024-10-18
1754,19,10,2024,2024-10-19
1755,20,10,2024,2024-10-20
1756,21,10,2024,2024-10-21
1757,22,10,2024,2024-10-22
1758,23,10,2024,2024-10-23
1759,24,10,2024,2024-10-24
1760,25,10,2024,2024-10-25
1761,26,10,2024,2024-10-26
1762,27,10,2024,2024-10-27
1763,28,10,2024,2024-10-28
1764,29,10,2024,2024-10-29
1765,30,10,2024,2024-10-30
1766,31,10,2024,2024-10-31
1767,1,11,2024,2024-11-01
1768,2,11,2024,2024-11-02
1769,3,11,2024,2024-11-03
1770,4,11,2024,2024-11-04
1771,5,11,2024,2024-11-05
1772,6,11,2024,2024-11-06
1773,7,11,2024,2024-11-07
1774,8,11,2024,2024-11-08
1775,9,11,2024,2024-11-09
1776,10,11,2024,2024-11-10
1777,11,11,2024,2024-11-11
1778,12,11,2024,2024-11-12
1779,13,11,2024,2024-11-13
1780,14,11,2024,2024-11-14
1781,15,11,2024,2024-11-15
1782,16,11,2024,2024-11-16
1783,17,11,2024,2024-11-17
1784,18,11,2024,2024-11-18
1785,19,11,2024,2024-11-19
1786,20,11,2024,2024-11-20
1787,21,11,2024,2024-11-21
1788,22,11,2024,2024-11-22
1789,23,11,2024,2024-11-23
1790,24,11,2024,2024-11-24
1791,25,11,2024,2024-11-25
1792,26,11,2024,2024-11-26
1793,27,11,2024,2024-11-27
1794,28,11,2024,2024-11-28
1795,29,11,2024,2024-11-29
1796,30,11,2024,2024-11-30
1797,1,12,2024,2024-12-01
1798,2,12,2024,2024-12-02
1799,3,12,2024,2024-12-03
1800,4,12,2024,2024-12-04
1801,5,12,2024,2024-12-05
1802,6,12,2024,2024-12-06
1803,7,12,2024,2024-12-07
1804,8,12,2024,2024-12-08
1805,9,12,2024,2024-12-09
1806,10,12,2024,2024-12-10
1807,11,12,2024,2024-12-11
1808,12,12,2024,2024-12-12
1809,13,12,2024,2024-12-13
1810,14,12,2024,2024-12-14
1811,15,12,2024,2024-12-15
1812,16,12,2024,2024-12-16
1813,17,12,2024,2024-12-17
1814,18,12,2024,2024-12-18
1815,19,12,2024,2024-12-19
1816,20,12,2024,2024-12-20
1817,21,12,2024,2024-12-21
1818,22,12,2024,2024-12-22
1819,23,12,2024,2024-12-23
1820,24,12,2024,2024-12-24
1821,25,12,2024,2024-12-25
1822,26,12,2024,2024-12-26
1823,27,12,2024,2024-12-27
1824,28,12,2024,2024-12-28
1825,29,12,2024,2024-12-29
1826,30,12,2024,2024-12-30
1827,31,12,2024,2024-12-31
1828,1,1,2025,2025-01-01
1829,2,1,2025,2025-01-02
1830,3,1,2025,2025-01-03
1831,4,1,2025,2025-01-04
1832,5,1,2025,2025-01-05
1833,6,1,2025,2025-01-06
1834,7,1,2025,2025-01-07
1835,8,1,2025,2025-01-08
1836,9,1,2025,2025-01-09
1837,10,1,2025,2025-01-10
1838,11,1,2025,2025-01-11
1839,12,1,2025,2025-01-12
1840,13,1,2025,2025-01-13
1841,14,1,2025,2025-01-14
1842,15,1,2025,2025-01-15
1843,16,1,2025,2025-01-16
1844,17,1,2025,2025-01-17
1845,18,1,2025,2025-01-18
1846,19,1,2025,2025-01-19
1847,20,1,2025,2025-01-20
1848,21,1,2025,2025-01-21
1849,22,1,2025,2025-01-22
1850,23,1,2025,2025-01-23
1851,24,1,2025,2025-01-24
1852,25,1,2025,2025-01-25
1853,26,1,2025,2025-01-26
1854,27,1,2025,2025-01-27
1855,28,1,2025,2025-01-28
1856,29,1,2025,2025-01-29
1857,30,1,2025,2025-01-30
1858,31,1,2025,2025-01-31
1859,1,2,2025,2025-02-01
1860,2,2,2025,2025-02-02
1861,3,2,2025,2025-02-03
1862,4,2,2025,2025-02-04
1863,5,2,2025,2025-02-05
1864,6,2,2025,2025-02-06
1865,7,2,2025,2025-02-07
1866,8,2,2025,2025-02-08
1867,9,2,2025,2025-02-09
1868,10,2,2025,2025-02-10
1869,11,2,2025,2025-02-11
1870,12,2,2025,2025-02-12
1871,13,2,2025,2025-02-13
1872,14,2,2025,2025-02-14
1873,15,2,2025,2025-02-15
1874,16,2,2025,2025-02-16
1875,17,2,2025,2025-02-17
1876,18,2,2025,2025-02-18
1877,19,2,2025,2025-02-19
1878,20,2,2025,2025-02-20
1879,21,2,2025,2025-02-21
1880,22,2,2025,2025-02-22
1881,23,2,2025,2025-02-23
1882,24,2,2025,2025-02-24
1883,25,2,2025,2025-02-25
1884,26,2,2025,2025-02-26
1885,27,2,2025,2025-02-27
1886,28,2,2025,2025-02-28
1887,1,3,2025,2025-03-01
1888,2,3,2025,2025-03-02
1889,3,3,2025,2025-03-03
1890,4,3,2025,2025-03-04
1891,5,3,2025,2025-03-05
1892,6,3,2025,2025-03-06
1893,7,3,2025,2025-03-07
1894,8,3,2025,2025-03-08
1895,9,3,2025,2025-03-09
1896,10,3,2025,2025-03-10
1897,11,3,2025,2025-03-11
1898,12,3,2025,2025-03-12
1899,13,3,2025,2025-03-13
1900,14,3,2025,2025-03-14
1901,15,3,2025,2025-03-15
1902,16,3,2025,2025-03-16
1903,17,3,2025,2025-03-17
1904,18,3,2025,2025-03-18
1905,19,3,2025,2025-03-19
1906,20,3,2025,2025-03-20
1907,21,3,2025,2025-03-21
1908,22,3,2025,2025-03-22
1909,23,3,2025,2025-03-23
1910,24,3,2025,2025-03-24
1911,25,3,2025,2025-03-25
1912,26,3,2025,2025-03-26
1913,27,3,2025,2025-03-27
1914,28,3,2025,2025-03-28
1915,29,3,2025,2025-03-29
1916,30,3,2025,2025-03-30
1917,31,3,2025,2025-03-31
1918,1,4,2025,2025-04-01
1919,2,4,2025,2025-04-02
1920,3,4,2025,2025-04-03
1921,4,4,2025,2025-04-04
1922,5,4,2025,2025-04-05
1923,6,4,2025,2025-04-06
1924,7,4,2025,2025-04-07
1925,8,4,2025,2025-04-08
1926,9,4,2025,2025-04-09
1927,10,4,2025,2025-04-10
1928,11,4,2025,2025-04-11
1929,12,4,2025,2025-04-12
1930,13,4,2025,2025-04-13
1931,14,4,2025,2025-04-14
1932,15,4,2025,2025-04-15
1933,16,4,2025,2025-04-16
1934,17,4,2025,2025-04-17
1935,18,4,2025,2025-04-18
1936,19,4,2025,2025-04-19
1937,20,4,2025,2025-04-20
1938,21,4,2025,2025-04-21
1939,22,4,2025,2025-04-22
1940,23,4,2025,2025-04-23
1941,24,4,2025,2025-04-24
1942,25,4,2025,2025-04-25
1943,26,4,2025,2025-04-26
1944,27,4,2025,2025-04-27
1945,28,4,2025,2025-04-28
1946,29,4,2025,2025-04-29
1947,30,4,2025,2025-04-30
1948,1,5,2025,2025-05-01
1949,2,5,2025,2025-05-02
1950,3,5,2025,2025-05-03
1951,4,5,2025,2025-05-04
1952,5,5,2025,2025-05-05
1953,6,5,2025,2025-05-06
1954,7,5,2025,2025-05-07
1955,8,5,2025,2025-05-08
1956,9,5,2025,2025-05-09
1957,10,5,2025,2025-05-10
1958,11,5,2025,2025-05-11
1959,12,5,2025,2025-05-12
1960,13,5,2025,2025-05-13
1961,14,5,2025,2025-05-14
1962,15,5,2025,2025-05-15
1963,16,5,2025,2025-05-16
1964,17,5,2025,2025-05-17
1965,18,5,2025,2025-05-18
1966,19,5,2025,2025-05-19
1967,20,5,2025,2025-05-20
1968,21,5,2025,2025-05-21
1969,22,5,2025,2025-05-22
1970,23,5,2025,2025-05-23
1971,24,5,2025,2025-05-24
1972,25,5,2025,2025-05-25
1973,26,5,2025,2025-05-26
1974,27,5,2025,2025-05-27
1975,28,5,2025,2025-05-28
1976,29,5,2025,2025-05-29
1977,30,5,2025,2025-05-30
1978,31,5,2025,2025-05-31
1979,1,6,2025,2025-06-01
1980,2,6,2025,2025-06-02
1981,3,6,2025,2025-06-03
1982,4,6,2025,2025-06-04
1983,5,6,2025,2025-06-05
1984,6,6,2025,2025-06-06
1985,7,6,2025,2025-06-07
1986,8,6,2025,2025-06-08
1987,9,6,2025,2025-06-09
1988,10,6,2025,2025-06-10
1989,11,6,2025,2025-06-11
1990,12,6,2025,2025-06-12
1991,13,6,2025,2025-06-13
1992,14,6,2025,2025-06-14
1993,15,6,2025,2025-06-15
1994,16,6,2025,2025-06-16
1995,17,6,2025,2025-06-17
1996,18,6,2025,2025-06-18
1997,19,6,2025,2025-06-19
1998,20,6,2025,2025-06-20
1999,21,6,2025,2025-06-21
2000,22,6,2025,2025-06-22
2001,23,6,2025,2025-06-23
2002,24,6,2025,2025-06-24
2003,25,6,2025,2025-06-25
2004,26,6,2025,2025-06-26
2005,27,6,2025,2025-06-27
2006,28,6,2025,2025-06-28
2007,29,6,2025,2025-06-29
2008,30,6,2025,2025-06-30
2009,1,7,2025,2025-07-01
2010,2,7,2025,2025-07-02
2011,3,7,2025,2025-07-03
2012,4,7,2025,2025-07-04
2013,5,7,2025,2025-07-05
2014,6,7,2025,2025-07-06
2015,7,7,2025,2025-07-07
2016,8,7,2025,2025-07-08
2017,9,7,2025,2025-07-09
2018,10,7,2025,2025-07-10
2019,11,7,2025,2025-07-11
2020,12,7,2025,2025-07-12
2021,13,7,2025,2025-07-13
2022,14,7,2025,2025-07-14
2023,15,7,2025,2025-07-15
2024,16,7,2025,2025-07-16
2025,17,7,2025,2025-07-17
2026,18,7,2025,2025-07-18
2027,19,7,2025,2025-07-19
2028,20,7,2025,2025-07-20
2029,21,7,2025,2025-07-21
2030,22,7,2025,2025-07-22
2031,23,7,2025,2025-07-23
2032,24,7,2025,2025-07-24
2033,25,7,2025,2025-07-25
2034,26,7,2025,2025-07-26
2035,27,7,2025,2025-07-27
2036,28,7,2025,2025-07-28
2037,29,7,2025,2025-07-29
2038,30,7,2025,2025-07-30
2039,31,7,2025,2025-07-31
2040,1,8,2025,2025-08-01
2041,2,8,2025,2025-08-02
2042,3,8,2025,2025-08-03
2043,4,8,2025,2025-08-04
2044,5,8,2025,2025-08-05
2045,6,8,2025,2025-08-06
2046,7,8,2025,2025-08-07
2047,8,8,2025,2025-08-08
2048,9,8,2025,2025-08-09
2049,10,8,2025,2025-08-10
2050,11,8,2025,2025-08-11
2051,12,8,2025,2025-08-12
2052,13,8,2025,2025-08-13
2053,14,8,2025,2025-08-14
2054,15,8,2025,2025-08-15
2055,16,8,2025,2025-08-16
2056,17,8,2025,2025-08-17
2057,18,8,2025,2025-08-18
2058,19,8,2025,2025-08-19
2059,20,8,2025,2025-08-20
2060,21,8,2025,2025-08-21
2061,22,8,2025,2025-08-22
2062,23,8,2025,2025-08-23
2063,24,8,2025,2025-08-24
2064,25,8,2025,2025-08-25
2065,26,8,2025,2025-08-26
2066,27,8,2025,2025-08-27
2067,28,8,2025,2025-08-28
2068,29,8,2025,2025-08-29
2069,30,8,2025,2025-08-30
2070,31,8,2025,2025-08-31
2071,1,9,2025,2025-09-01
2072,2,9,2025,2025-09-02
2073,3,9,2025,2025-09-03
2074,4,9,2025,2025-09-04
2075,5,9,2025,2025-09-05
2076,6,9,2025,2025-09-06
2077,7,9,2025,2025-09-07
2078,8,9,2025,2025-09-08
2079,9,9,2025,2025-09-09
2080,10,9,2025,2025-09-10
2081,11,9,2025,2025-09-11
2082,12,9,2025,2025-09-12
2083,13,9,2025,2025-09-13
2084,14,9,2025,2025-09-14
2085,15,9,2025,2025-09-15
2086,16,9,2025,2025-09-16
2087,17,9,2025,2025-09-17
2088,18,9,2025,2025-09-18
2089,19,9,2025,2025-09-19
2090,20,9,2025,2025-09-20
2091,21,9,2025,2025-09-21
2092,22,9,2025,2025-09-22
2093,23,9,2025,2025-09-23
2094,24,9,2025,2025-09-24
2095,25,9,2025,2025-09-25
2096,26,9,2025,2025-09-26
2097,27,9,2025,2025-09-27
2098,28,9,2025,2025-09-28
2099,29,9,2025,2025-09-29
2100,30,9,2025,2025-09-30
2101,1,10,2025,2025-10-01
2102,2,10,2025,2025-10-02
2103,3,10,2025,2025-10-03
2104,4,10,2025,2025-10-04
2105,5,10,2025,2025-10-05
2106,6,10,2025,2025-10-06
2107,7,10,2025,2025-10-07
2108,8,10,2025,2025-10-08
2109,9,10,2025,2025-10-09
2110,10,10,2025,2025-10-10
2111,11,10,2025,2025-10-11
2112,12,10,2025,2025-10-12
2113,13,10,2025,2025-10-13
2114,14,10,2025,2025-10-14
2115,15,10,2025,2025-10-15
2116,16,10,2025,2025-10-16
2117,17,10,2025,2025-10-17
2118,18,10,2025,2025-10-18
2119,19,10,2025,2025-10-19
2120,20,10,2025,2025-10-20
2121,21,10,2025,2025-10-21
2122,22,10,2025,2025-10-22
2123,23,10,2025,2025-10-23
2124,24,10,2025,2025-10-24
2125,25,10,2025,2025-10-25
2126,26,10,2025,2025-10-26
2127,27,10,2025,2025-10-27
2128,28,10,2025,2025-10-28
2129,29,10,2025,2025-10-29
2130,30,10,2025,2025-10-30
2131,31,10,2025,2025-10-31
2132,1,11,2025,2025-11-01
2133,2,11,2025,2025-11-02
2134,3,11,2025,2025-11-03
2135,4,11,2025,2025-11-04
2136,5,11,2025,2025-11-05
2137,6,11,2025,2025-11-06
2138,7,11,2025,2025-11-07
2139,8,11,2025,2025-11-08
2140,9,11,2025,2025-11-09
2141,10,11,2025,2025-11-10
2142,11,11,2025,2025-11-11
2143,12,11,2025,2025-11-12
2144,13,11,2025,2025-11-13
2145,14,11,2025,2025-11-14
2146,15,11,2025,2025-11-15
2147,16,11,2025,2025-11-16
2148,17,11,2025,2025-11-17
2149,18,11,2025,2025-11-18
2150,19,11,2025,2025-11-19
2151,20,11,2025,2025-11-20
2152,21,11,2025,2025-11-21
2153,22,11,2025,2025-11-22
2154,23,11,2025,2025-11-23
2155,24,11,2025,2025-11-24
2156,25,11,2025,2025-11-25
2157,26,11,2025,2025-11-26
2158,27,11,2025,2025-11-27
2159,28,11,2025,2025-11-28
2160,29,11,2025,2025-11-29
2161,30,11,2025,2025-11-30
2162,1,12,2025,2025-12-01
2163,2,12,2025,2025-12-02
2164,3,12,2025,2025-12-03
2165,4,12,2025,2025-12-04
2166,5,12,2025,2025-12-05
2167,6,12,2025,2025-12-06
2168,7,12,2025,2025-12-07
2169,8,12,2025,2025-12-08
2170,9,12,2025,2025-12-09
2171,10,12,2025,2025-12-10
2172,11,12,2025,2025-12-11
2173,12,12,2025,2025-12-12
2174,13,12,2025,2025-12-13
2175,14,12,2025,2025-12-14
2176,15,12,2025,2025-12-15
2177,16,12,2025,2025-12-16
2178,17,12,2025,2025-12-17
2179,18,12,2025,2025-12-18
2180,19,12,2025,2025-12-19
2181,20,12,2025,2025-12-20
2182,21,12,2025,2025-12-21
2183,22,12,2025,2025-12-22
2184,23,12,2025,2025-12-23
2185,24,12,2025,2025-12-24
2186,25,12,2025,2025-12-25
2187,26,12,2025,2025-12-26
2188,27,12,2025,2025-12-27
2189,28,12,2025,2025-12-28
2190,29,12,2025,2025-12-29
2191,30,12,2025,2025-12-30
2192,31,12,2025,2025-12-31
